iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
530,1270360728.600000,1131899697.255288,-1003781897.228524,-646666223.800220,430319351.167253,-39902994.788372,277120607.079674,714048649.422184,-1165879434.959926,1239766328.749459
531,1270360728.600000,1122701149.751110,-986417972.005230,-608500632.745965,381158913.901740,-107626640.524360,350585112.275501,788038752.233169,-1206945615.653888,1260837533.864821
532,1270360728.600000,1113225592.537569,-968577023.804116,-569608429.084148,331362805.979557,-175043374.068146,422800879.072537,857916278.172105,-1238000668.153437,1269959535.067833
533,1270360728.600000,1103475363.566622,-950267680.349413,-530036054.123115,281014073.929233,-241960947.316624,493510684.337692,923316553.932959,-1258787003.294960,1267045881.368944
534,1270360728.600000,1093452868.561370,-931498795.877137,-489830761.366010,230196685.907889,-308188535.591056,562462668.976222,983898271.856992,-1269132206.793099,1252124186.034132
535,1270360728.600000,1083160580.422489,-912279446.853265,-449040560.085193,178995391.664865,-373537281.799892,629411235.020977,1039345271.131936,-1268950469.347851,1225335864.888586
536,1270360728.600000,1072601038.618066,-892618927.584435,-407714157.994202,127495581.201932,-437820834.990817,694117920.420267,1089368187.756089,-1258243298.398193,1186934796.091252
537,1270360728.600000,1061776848.557040,-872526745.723296,-365900903.085752,75783142.365718,-500855881.756134,756352248.408565,1133705964.656563,-1237099505.618474,1137284914.081887
538,1270360728.600000,1050690680.946339,-852012617.670699,-323650724.705094,23944317.609838,-562462668.976230,815892548.434684,1172127214.080755,-1205694470.261321,1076856760.503191
539,1270360728.600000,1039345271.131938,-831086463.876930,-281014073.929237,-27934439.834339,-622465516.410328,872526745.723292,1204431425.151095,-1164288684.457308,1006223024.785610
540,1270360728.600000,1027743418.423940,-809758404.044266,-238041863.323150,-79766610.138435,-680693317.672925,926053116.657605,1230450010.281060,-1113225592.537568,926053116.657602
541,1270360728.600000,1015887985.405902,-788038752.233174,-194785406.144893,-131465751.168918,-736980028.167195,976281007.292561,1250047184.991594,-1052928742.301249,837106822.018736
542,1270360728.600000,1003781897.228524,-765938011.874534,-151296355.072314,-182945642.649337,-791165138.584060,1023031512.439303,1263120676.536287,-983898271.856992,740227102.300060
543,1270360728.600000,991428140.887915,-743466870.690259,-107626640.524364,-234120429.952582,-843094132.616562,1066138112.902071,1269602257.637212,-906706761.178550,636332105.553803
544,1270360728.600000,978829764.488600,-720636195.524823,-63828408.650863,-284904767.283333,-892618927.584438,1105447268.597861,1269458102.546009,-821994482.784332,526406464.984675
545,1270360728.600000,965989876.491441,-697457027.090131,-19953959.064597,-335213960.011919,-939598296.712245,1140818965.446147,1262688963.571995,-730464090.934529,411491967.388431
546,1270360728.600000,952911644.946676,-673940574.626350,23944317.609838,-384964105.922191,-983898271.856997,1172127214.080755,1249330167.156043,-632874793.396743,292677679.934610
547,1270360728.600000,939598296.712242,-650098210.481210,67814002.295832,-434072235.137896,-1025392525.536753,1199260498.607547,1229451429.510746,-530036054.123111,171089628.863996
548,1270360728.600000,926053116.657607,-625941464.610429,111602710.058581,-482456448.494130,-1063962731.170864,1222122173.809461,1203156492.788950,-422800879.072533,47880127.917647
549,1270360728.600000,912279446.853265,-601482019.001947,155258152.658071,-530036054.123119,-1099498900.504495,1240630809.384165,1170582583.679451,-312058740.869516,-75783142.365718
550,1270360728.600000,898280685.746144,-576731702.026608,198728200.986656,-576731702.026612,-1131899697.255288,1254720479.988164,1131899697.255290,-198728200.986660,-198728200.986656
551,1270360728.600000,884060287.321076,-551702482.718069,241960947.316619,-622465516.410328,-1161072726.087748,1264341000.054263,1087309709.812009,-83749290.646900,-319789873.578114
552,1270360728.600000,869621760.248590,-526406464.984677,284904767.283328,-667161225.559868,-1186934796.091249,1269458102.546008,1037045325.325861,31924286.357184,-437820834.990817
553,1270360728.600000,854968667.019193,-500855881.756132,327508381.530076,-710744289.041443,-1209412158.010396,1270053561.012395,981368861.030034,147333064.252608,-551702482.718072
554,1270360728.600000,840104623.064379,-475063089.067749,369720916.940914,-753142022.015282,-1228440714.551171,1266125254.508106,920570878.446687,261519773.668400,-660355538.110554
555,1270360728.600000,825033295.864581,-449040560.085189,411491967.388427,-794283716.454428,-1243966203.163207,1257687175.148043,854968667.019192,373537281.799900,-762750274.911160
556,1270360728.600000,809758404.044264,-422800879.072542,452771653.923858,-834100759.066709,-1255944350.776917,1244769378.269244,784904588.257956,482456448.494129,-857916278.172108
557,1270360728.600000,794283716.454426,-396356735.306696,493510684.337692,-872526745.723296,-1264341000.054264,1227417875.377687,710744289.041446,587373833.093586,-944951641.067214
558,1270360728.600000,778613051.242674,-369720916.940914,533660412.019681,-909497592.202938,-1269132206.793099,1205694470.261322,632874793.396747,687419188.112846,-1023031512.439305
559,1270360728.600000,762750274.911167,-342906304.820592,573172894.047906,-944951641.067216,-1270304308.207366,1179676538.853048,551702482.718072,781762677.591321,-1091415914.075954
560,1270360728.600000,746699301.362601,-315925866.254197,612000948.437579,-978829764.488602,-1267853961.888413,1149456753.627722,467650974.964059,869621760.248593,-1149456753.627722
561,1270360728.600000,730464090.934527,-288792648.742397,650098210.481210,-1011075462.859774,-1261788155.336330,1115142753.514944,381158913.901744,950267680.349411,-1196603966.706121
562,1270360728.600000,714048649.422180,-261519773.668405,687419188.112838,-1041634959.019789,-1252124186.034132,1076856760.503191,292677679.934618,1023031512.439308,-1232410729.951407
563,1270360728.600000,697457027.090132,-234120429.952582,723919316.230299,-1070457287.939931,-1238889612.121603,1034735144.301094,202669034.461317,1087309709.812006,-1256537695.664955
564,1270360728.600000,680693317.672922,-206607867.674411,759555009.910519,-1097494381.719694,-1222122173.809461,988927936.606320,111602710.058582,1142569110.686526,-1268756207.873767
565,1270360728.600000,663761657.365006,-178995391.664865,794283716.454425,-1122701149.751112,-1201869685.757951,939598296.712245,19953959.064602,1188351360.569553,-1268950469.347851
566,1270360728.600000,646666223.800218,-151296355.072311,828063966.199275,-1146035553.917793,-1178189900.726758,886921930.355874,-71798926.643985,1224276714.121569,-1257118639.033225
567,1270360728.600000,629411235.020979,-123524152.905039,860855422.037708,-1167458678.703197,-1151150344.885044,831086463.876936,-163177111.737508,1250047184.991596,-1233372849.499933
568,1270360728.600000,612000948.437583,-95692215.553574,892618927.584432,-1186934796.091251,-1120828125.251293,772290775.917332,-253703716.354963,1265449017.494068,-1197938144.239765
569,1270360728.600000,594439659.777725,-67814002.295836,923316553.932962,-1204431425.151094,-1087309709.812004,710744289.041446,-342906304.820591,1270354459.626237,-1151150344.885048
570,1270360728.600000,576731702.026610,-39902994.788370,952911644.946673,-1219919386.206542,-1050690680.946336,646666223.800220,-430319351.167257,1264722822.719616,-1093452868.561373
571,1270360728.600000,558881444.357840,-11972690.546720,981368861.030026,-1233372849.499934,-1011075462.859774,580284817.896246,-515486668.599966,1248600818.936116,-1025392525.536750
572,1270360728.600000,540893291.055397,15963403.581834,1008654221.327666,-1244769378.269243,-968577023.804116,511836513.230845,-597963790.220430,1222122173.809462,-947614336.993780
573,1270360728.600000,522771680.426946,43891777.950071,1034735144.301094,-1254089966.166560,-923316553.932962,441565113.728844,-677320288.588541,1185506517.045694,-860855422.037718
574,1270360728.600000,504521083.708752,71798926.643989,1059580486.634374,-1261319068.955574,-875423119.711272,369720916.940918,-753142022.015285,1139057560.783149,-765938011.874539
575,1270360728.600000,486146003.962465,99671354.014123,1083160580.422485,-1266444630.435186,-825033295.864580,296559822.516282,-825033295.864577,1083160580.422488,-663761657.365006
576,1270360728.600000,467650974.964056,127495581.201936,1105447268.597861,-1269458102.546009,-772290775.917332,222342420.721632,-892618927.584432,1018279218.922269,-555294703.805227
577,1270360728.600000,449040560.085189,155258152.658069,1126413938.552823,-1270354459.626237,-717345962.431025,147333064.252612,-955546204.690708,944951641.067214,-441565113.728847
578,1270360728.600000,430319351.167257,182945642.649335,1146035553.917791,-1269132206.793098,-660355538.110558,71798926.643985,-1013486725.485247,863786069.607841,-323650724.705094
579,1270360728.600000,411491967.388433,210544661.751270,1164288684.457310,-1265793382.435918,-601482019.001947,-3990949.367520,-1066138112.902074,775455740.297550,-202669034.461313
580,1270360728.600000,392563054.123940,238041863.323148,1181151534.048145,-1260343554.816631,-540893291.055395,-79766610.138422,-1113225592.537570,680693317.672925,-79766610.138435
581,1270360728.600000,373537281.799892,265423949.962297,1196603966.706122,-1252791812.783419,-478762131.375412,-155258152.658071,-1154503426.629265,580284817.896246,43891777.950067
582,1270360728.600000,354419344.740915,292677679.934610,1210627530.630562,-1243150750.612954,-415265715.523068,-230196685.907884,-1189756196.499679,475063089.067746,167134195.074258
583,1270360728.600000,335213960.011915,319789873.578118,1223205480.237644,-1231436447.006524,-350585112.275501,-304315288.616158,-1218799926.772430,365900903.085744,288792648.742400
584,1270360728.600000,315925866.254195,346747419.676568,1234322796.156365,-1217668438.275089,-284904767.283328,-377349959.996697,-1241483045.493644,253703716.354971,407714157.994202
585,1270360728.600000,296559822.516280,373537281.799890,1243966203.163205,-1201869685.757952,-218411977.098491,-449040560.085181,-1257687175.148043,139402159.390033,522771680.426940
586,1270360728.600000,277120607.079676,400146504.608491,1252124186.034132,-1184066537.529424,-151296355.072305,-519131736.323787,-1267327750.441518,23944317.609838,632874793.396735
587,1270360728.600000,257613016.279922,426562220.118351,1258787003.294960,-1164288684.457310,-83749290.646900,-587373833.093574,-1270354459.626237,-91712132.649499,736980028.167192
588,1270360728.600000,238041863.323148,452771653.923858,1263946698.853675,-1142569110.686520,-15963403.581827,-653523780.955317,-1266751507.065048,-206607867.674412,834100759.066706
589,1270360728.600000,218411977.098493,478762131.375412,1267597111.500836,-1118944038.630376,51868005.327689,-717345962.431025,-1256537695.664956,-319789873.578114,923316553.932959
590,1270360728.600000,198728200.986660,504521083.708752,1269733882.266690,-1093452868.561370,119551505.474631,-778613051.242669,-1239766328.749461,-430319351.167265,1003781897.228527
591,1270360728.600000,178995391.664865,530036054.123117,1270354459.626237,-1066138112.902074,186894088.034175,-837106822.018736,-1216524931.881858,-537279502.903437,1074734203.156979
592,1270360728.600000,159218417.908545,555294703.805227,1269458102.546009,-1037045325.325858,253703716.354980,-892618927.584432,-1186934796.091251,-639783137.369877,1135501042.837658
593,1270360728.600000,139402159.390040,580284817.896246,1267045881.368944,-1006223024.785608,319789873.578123,-944951641.067208,-1151150344.885048,-736980028.167195,1185506517.045692
594,1270360728.600000,119551505.474624,604994311.398760,1263120676.536288,-973722614.597129,384964105.922186,-993918560.174020,-1109358328.351355,-828063966.199282,1224276714.121569
595,1270360728.600000,99671354.014121,629411235.020979,1257687175.148044,-939598296.712239,449040560.085189,-1039345271.131934,-1061776848.557039,-912279446.853267,1251444201.324634
596,1270360728.600000,79766610.138431,653523780.955319,1250751865.366096,-903906981.324479,511836513.230836,-1081069969.927282,-1008654221.327674,-988927936.606315,1266751507.065048
597,1270360728.600000,59842185.045260,677320288.588538,1242323028.666672,-866708191.958190,573172894.047910,-1118944038.630378,-950267680.349417,-1057373667.080078,1270053561.012395
598,1270360728.600000,39902994.788370,700789250.140715,1232410729.951410,-828063966.199272,632874793.396743,-1152832574.753201,-886921930.355870,-1117048908.483537,1261319068.955574
599,1270360728.600000,19953959.064597,723919316.230303,1221026805.528813,-788038752.233169,690771963.086756,-1182614871.754458,-818947556.950397,-1167458678.703199,1240630809.384166
600,1270360728.600000,0.000000,746699301.362601,1208184848.980490,-746699301.362601,746699301.362605,-1208184848.980488,-746699301.362605,-1208184848.980490,1208184848.980490
601,1270360728.600000,-19953959.064594,769118189.338946,1193900194.929005,-704114556.684314,800497323.714586,-1229451429.510744,-670554209.142777,-1238889612.121605,1164288684.457314
602,1270360728.600000,-39902994.788370,791165138.584056,1178189900.726759,-660355538.110558,852012617.670699,-1246338864.561865,-590909662.455566,-1259318284.472199,1109358328.351354
603,1270360728.600000,-59842185.045260,812829487.388920,1161072726.087749,-615495223.926914,901098280.273431,-1258787003.294959,-508181306.241962,-1269301418.415835,1043914366.391119
604,1270360728.600000,-79766610.138431,834100759.066707,1142569110.686523,-569608429.084144,947614336.993786,-1266751507.065048,-422800879.072542,-1268756207.873767,968577023.804122
